Month,customerId,totalAmountIn,totalAmountOut,balance
3,1010366399917811968,1187.5999755859375,1353.969970703125,-166.3699951171875
3,1010872156508840704,6610.149963378906,8849.749938964844,-2239.5999755859375
3,1011160898606957568,3554.950065612793,10283.099960327148,-6728.1498947143555
3,1012283334662530048,4233.980018615723,2733.869918823242,1500.1100997924805
3,1012570483135300352,10636.949920654297,8273.330093383789,2363.619827270508
3,1013196197632467456,3290.0799560546875,2401.8699951171875,888.2099609375
3,1013389393104490112,3046.9599609375,1372.969970703125,1673.989990234375
3,1014239596200920576,10566.480010986328,3546.9199829101562,7019.560028076172
3,1014598007438019968,10958.280029296875,2354.3300170898438,8603.950012207031
3,1015507611992880128,5520.030075073242,1401.6999816894531,4118.330093383789
3,1017521557490935808,0,2395.2000732421875,-2395.2000732421875
3,1018231835103580032,3783.250030517578,1077.5899963378906,2705.6600341796875
3,1018514716421721728,0,5045.190032958984,-5045.190032958984
3,1019659619402700800,3335.009979248047,1872.5599670410156,1462.4500122070312
3,1020076591995717632,0,490.42999267578125,-490.42999267578125
3,1020518801756015616,2725.7400512695312,4359.2100830078125,-1633.4700317382812
3,1020853339563249792,8452.790016174316,6223.709983825684,2229.080032348633
3,1021662845525875328,4135.169982910156,6304.050048828125,-2168.8800659179688
3,1022092517329489152,6567.0098876953125,1224.0099792480469,5342.999908447266
3,1023417846977093376,0,1642.3699951171875,-1642.3699951171875
3,1024156587859092736,10612.56005859375,6014.150079727173,4598.409978866577
3,1024285819131159808,6357.470031738281,3512.87007522583,2844.599956512451
3,1024979532639203968,4288.739987373352,4811.469970703125,-522.729983329773
3,1025211424117678464,1326.3699951171875,1061.6700439453125,264.699951171875
3,1025299757209957120,15619.30005645752,13204.640106201172,2414.6599502563477
3,1025388246425068288,1455.4100341796875,0,1455.4100341796875
3,1028324443237072768,3714.0399169921875,1972.3299560546875,1741.7099609375
3,1028792905519552896,9202.629875183105,4424.789993286133,4777.839881896973
3,1028953101699406720,3474.47998046875,2828.7698974609375,645.7100830078125
3,1029071548375770880,4129.049865722656,6477.819961547852,-2348.7700958251953
3,1029376896445499520,7110.549898147583,3415.429931640625,3695.119966506958
3,1029426456206666624,1665.4100341796875,2866.1700439453125,-1200.760009765625
3,1029928304889421184,685.4500122070312,739.5599975585938,-54.1099853515625
3,1030079835458426368,5219.340057373047,8429.139907836914,-3209.799850463867
3,1030197292297954560,398.260009765625,4113.189971923828,-3714.929962158203
3,1030333791505802240,4121.920074462891,2944.5800170898438,1177.3400573730469
3,1030999482720687488,992.6500244140625,3484.6099853515625,-2491.9599609375
3,1032044120387499648,8648.430015563965,4495.36994934082,4153.0600662231445
3,1032683696143739008,6312.279998779297,10162.259880065918,-3849.979881286621
3,1033561648662147840,4231.070037841797,10203.93002319336,-5972.8599853515625
3,1036989248561702528,6125.4599533081055,7964.460041046143,-1839.000087738037
3,1039071217314384896,2286.0099487304688,2443.0199584960938,-157.010009765625
3,1039629633846469760,4269.71989440918,5731.620021820068,-1461.9001274108887
3,1039785559924091648,6147.1500244140625,877.0700073242188,5270.080017089844
3,1043434633430811776,2479.699951171875,5044.930068969727,-2565.2301177978516
3,1044493177651617152,2557.0799560546875,0,2557.0799560546875
3,1044548681034908288,7590.740081787109,3087.5699462890625,4503.170135498047
3,1045329817314185728,1572.760009765625,11481.309967041016,-9908.54995727539
3,1045580489724519936,7312.539947509766,4190.060028076172,3122.4799194335938
3,1046056701896349952,7139.659973144531,9333.299880981445,-2193.639907836914
3,1048063833627080320,8081.5800948143005,262.9599914550781,7818.620103359222
3,1050879190704952448,13088.479965209961,9322.830047607422,3765.649917602539
3,1052625547118277504,942.1599731445312,2114.7300415039062,-1172.570068359375
3,1052772200110005632,8447.629913330078,10927.129999160767,-2479.5000858306885
3,1052978206342856832,994.47998046875,1795.1199951171875,-800.6400146484375
3,1053094840284931968,2929.239990234375,0,2929.239990234375
3,1054920509521954944,3125.740020751953,3748.989990234375,-623.2499694824219
3,1055220304702096384,3380.780029296875,2882.6900024414062,498.09002685546875
3,1056051189384474112,3375.4700469970703,1626.9400024414062,1748.530044555664
3,1056399464032584064,4414.000091552734,12640.829986572266,-8226.829895019531
3,1059463608605747072,5373.529937744141,15499.93000793457,-10126.40007019043
3,1059925729751695872,4731.869964599609,6056.780059814453,-1324.9100952148438
3,1060248647126724224,5681.969970703125,1607.4599609375,4074.510009765625
3,1060557112290460160,5442.739898681641,11371.949951171875,-5929.210052490234
3,1060945760097070720,675.75,0,675.75
3,1061102328497048960,448.3800048828125,3503.3800354003906,-3055.000030517578
3,1063299976369439744,7605.56005859375,2879.939956665039,4725.620101928711
3,1065398356131439104,9019.259922027588,7762.069976806641,1257.1899452209473
3,1066712733152516352,1900.5999755859375,4400.990005493164,-2500.3900299072266
3,1069677695144444800,5302.139953613281,1503.5,3798.6399536132812
3,1071840577508150272,7547.369964599609,5151.010070800781,2396.359893798828
3,1072439049830697088,4200.850006103516,4278.360092163086,-77.51008605957031
3,1072988799783632256,6015.68994140625,6112.25993347168,-96.56999206542969
3,1073513183794533248,7392.969970703125,4130.489916801453,3262.4800539016724
3,1075178511472533248,6464.59001159668,7798.750061035156,-1334.1600494384766
3,1077132803886158848,1656.1300048828125,1097.0699462890625,559.06005859375
3,1079003521109865856,7029.32999420166,7994.379943847656,-965.0499496459961
3,1079760827568157568,2359.8700256347656,0,2359.8700256347656
3,1079831779104471936,1188.650001525879,1852.5800170898438,-663.9300155639648
3,1080277991137404672,3043.540008544922,5988.739944458008,-2945.199935913086
3,1081221828537510784,3196.4600524902344,4715.35009765625,-1518.8900451660156
3,1082451982698848768,4518.239929199219,7256.649948120117,-2738.4100189208984
3,1082647288946345600,5988.56000328064,7147.119903564453,-1158.5599002838135
3,1086581553772277120,2183.6800231933594,0,2183.6800231933594
3,1087230561537924736,546.4000244140625,0,546.4000244140625
3,1088929360670755840,5384.5399169921875,2257.6500244140625,3126.889892578125
3,1089024167061778560,9359.21989440918,7787.050102233887,1572.169792175293
3,1089227004296626432,946.9199829101562,1803.4100646972656,-856.4900817871094
3,1090136100579576576,2348.5499877929688,12271.059852600098,-9922.509864807129
3,1090342628060971776,3232.0499420166016,2136.759979248047,1095.2899627685547
3,1090369020058933248,454.0300064086914,1519.7600059509277,-1065.7299995422363
3,1090512961789703168,5967.33996398747,15651.719970703125,-9684.380006715655
3,1091094061677617664,8832.71004486084,6343.750152587891,2488.959892272949
3,1091910550398509824,8349.050128936768,9721.859893798828,-1372.8097648620605
3,1092379273601829888,14566.750061035156,13933.290145874023,633.4599151611328
3,1093802188864238336,10397.549835205078,3683.3900299072266,6714.159805297852
3,1093940910332510464,4433.1600341796875,0,4433.1600341796875
3,1094740003318756992,7330.299957275391,6851.290054321289,479.00990295410156
3,1095067889733022464,8791.25991821289,8477,314.2599182128906
3,1098206081837607808,0,4350.149963378906,-4350.149963378906
3,1098412360443852416,1639.5199584960938,4217.729987621307,-2578.2100291252136
3,1098852697946475648,5063.209899902344,9250.569946289062,-4187.360046386719
3,1099516752962446720,4276.1099853515625,2325.9200439453125,1950.18994140625
3,1100996152559414400,533.4600219726562,8160.590072631836,-7627.13005065918
3,1101660447671148032,2648.81005859375,2993.409912109375,-344.599853515625
3,1101668491060764416,0,3354.330078125,-3354.330078125
3,1103375557269487104,10762.659851074219,11996.380073547363,-1233.7202224731445
3,1103449641449870336,5100.070007324219,3889.7900161743164,1210.2799911499023
3,1103610251045590912,7154.800079345703,3938.7399673461914,3216.0601119995117
3,1104057140642917632,4782.4100341796875,3637.7999267578125,1144.610107421875
3,1104450074210408960,14009.53002166748,12727.249950408936,1282.280071258545
3,1107118953923058816,10587.130048751831,7380.400054931641,3206.7299938201904
3,1107673665910618240,10634.139953613281,2102.6100158691406,8531.52993774414
3,1107882816458690048,5740.1300048828125,9243.56005859375,-3503.4300537109375
3,1107943313307613824,6072.049896240234,10619.86999130249,-4547.820095062256
3,1108551031719228928,0,1603.6799926757812,-1603.6799926757812
3,1108787374246765824,4501.349990844727,5216.219909667969,-714.8699188232422
3,1110021403832915840,14234.95993423462,5657.680046081543,8577.279888153076
3,1110991455768143616,6564.980056762695,2759.990020751953,3804.990036010742
3,1111402881261579264,4060.300048828125,3206.9100189208984,853.3900299072266
3,1111764072098001152,9306.919984817505,7578.04997253418,1728.8700122833252
3,1112197005917151360,774.5499877929688,1933.269941329956,-1158.7199535369873
3,1112787259007638144,740.510009765625,3525.0899658203125,-2784.5799560546875
3,1113280095947894656,1754.9199829101562,1342.22998046875,412.69000244140625
3,1113899774725081856,0,213.73999786376953,-213.73999786376953
3,1115475360411256832,5016.580047607422,13391.919952392578,-8375.339904785156
3,1119416887832235648,8130.140029907227,7488.9100341796875,641.2299957275391
3,1119589770797382400,6339.789947509766,5494.590042114258,845.1999053955078
3,1119922590033317120,5825.610046386719,18178.729934692383,-12353.119888305664
3,1121110983633532416,14959.690107345581,7355.249969482422,7604.440137863159
3,1121278552556904704,1272.260004043579,1624.199951171875,-351.9399471282959
3,1124445618012240384,2108.660041809082,3690.7999877929688,-1582.1399459838867
3,1124790576644526592,1933.97998046875,621.1600074768066,1312.8199729919434
3,1126440037354841088,5005.279991149902,9799.920043945312,-4794.64005279541
3,1129130026716054528,4566.46004486084,1566.9300537109375,2999.5299911499023
3,1129236337726692096,3914.370018005371,1294.969970703125,2619.400047302246
3,1130487392389828352,7471.5,8332.92007446289,-861.4200744628906
3,1130726999515033984,7553.620056152344,7879.52001953125,-325.89996337890625
3,1131003481920834304,9515.340068817139,4820.320030212402,4695.020038604736
3,1131297860179965184,7636.659912109375,7358.540084838867,278.1198272705078
3,1132813730167935360,1301.0799560546875,7494.52001953125,-6193.4400634765625
3,1133403582555534080,3261.3699951171875,3601.429901123047,-340.0599060058594
3,1134911899246080256,8384.699981689453,6847.760078430176,1536.9399032592773
3,1136725401452194560,5993.489967346191,3932.0299072265625,2061.460060119629
3,1137273321135202048,3053.4899291992188,2930.1300659179688,123.35986328125
3,1138894713289172864,3307.6000366210938,2185.4299926757812,1122.1700439453125
3,1139751502433628672,5932.639923095703,10274.330200195312,-4341.690277099609
3,1139955992730540160,3278.729965209961,3589.140037536621,-310.41007232666016
3,1140251259535447424,1589.3200073242188,4992.7099609375,-3403.3899536132812
3,1140754345605339392,8299.639953613281,6791.009857177734,1508.6300964355469
3,1141922579407178240,6111.380088806152,4517.470031738281,1593.910057067871
3,1143789312561324160,0,1630.550048828125,-1630.550048828125
3,1144380835761910400,2460.939971923828,4397.3300857543945,-1936.3901138305664
3,1144615594758486144,1096.3600158691406,2023.5700073242188,-927.2099914550781
3,1145573472141013760,5202.590026855469,2479.9600219726562,2722.6300048828125
3,1145925729560250112,9330.840087890625,7731.780029296875,1599.06005859375
3,1146357961185598080,6732.030029296875,304.2300109863281,6427.800018310547
3,1147218546690549760,5705.940044403076,4804.089988708496,901.8500556945801
3,1147631895015027584,3629.7200317382812,2407.8099975585938,1221.9100341796875
3,1147948936493031936,2889.070068359375,1414.829963684082,1474.240104675293
3,1148356372404857216,6778.060119628906,3000.480026245117,3777.580093383789
3,1151472497608583168,3434.7500381469727,5192.990051269531,-1758.2400131225586
3,1151773628449998592,9958.739974975586,5608.230056762695,4350.509918212891
3,1153007294051444480,3917.3500442504883,1336.540023803711,2580.8100204467773
3,1153038391485982976,2652.1400146484375,13197.579992294312,-10545.439977645874
3,1154317883249774592,7632.9599609375,6770.309997558594,862.6499633789062
3,1155347204285940992,1246.760009765625,1317.0400485992432,-70.28003883361816
3,1155891618158058240,3603.529998779297,13212.009963989258,-9608.479965209961
3,1155902399253715456,3656.5899658203125,4243.209991455078,-586.6200256347656
3,1158348079226878976,5628.6199951171875,4237.200042724609,1391.4199523925781
3,1158427329243108608,8865.31005859375,5260.879985809326,3604.430072784424
3,1160177185857945344,1958.0699920654297,1228.8299560546875,729.2400360107422
3,1161267004061139968,11536.449897766113,8299.850006103516,3236.5998916625977
3,1162694630012726272,8597.020111083984,12224.280181884766,-3627.2600708007812
3,1163525930003532288,1906.6300048828125,4074.759941101074,-2168.1299362182617
3,1164331346132899072,2496.0499267578125,2176.0700073242188,319.97991943359375
3,1166118063886037504,11609.810012817383,10724.020034790039,885.7899780273438
3,1169013681258665216,4181.029968261719,7052.220153808594,-2871.190185546875
3,1170357469239538688,7766.580017089844,9139.929962158203,-1373.3499450683594
3,1170916095589730304,6853.620056152344,12894.350036621094,-6040.72998046875
3,1172007183215834880,7003.639976501465,1789.3000030517578,5214.339973449707
3,1173338209699255040,447.1700134277344,2144.4500122070312,-1697.2799987792969
3,1174039454041104128,1445.9000244140625,3779.3599853515625,-2333.4599609375
3,1174134067033384960,10757.779901504517,6766.999862670898,3990.780038833618
3,1175166198828973056,3929.8000679016113,5426.210021972656,-1496.409954071045
3,1175581579661666048,9625.439910888672,7160.490005493164,2464.949905395508
3,1177039599103596032,468.55999755859375,8595.910034179688,-8127.350036621094
3,1177587019075326464,0,3580.339916229248,-3580.339916229248
3,1178458347464608000,7078.160095214844,4955.5098876953125,2122.6502075195312
3,1179589557434401024,4202.499938964844,421.05999755859375,3781.43994140625
3,1180320027368102144,430.489990234375,1452.8000183105469,-1022.3100280761719
3,1180344925129591296,4779.17010307312,7087.6800537109375,-2308.5099506378174
3,1180969300615998976,6645.029922485352,6754.029983520508,-109.00006103515625
3,1181219585057871104,10291.619995117188,10688.189849853516,-396.5698547363281
3,1183402132108796160,4711.449890136719,7075.379941940308,-2363.930051803589
3,1183729767891981824,4996.97998046875,10035.950073242188,-5038.9700927734375
3,1184547525476461568,4509.980014801025,6734.279968261719,-2224.2999534606934
3,1187774463191335680,7818.580078125,9078.140022277832,-1259.559944152832
3,1188265776025585408,4268.609970092773,7391.530029296875,-3122.9200592041016
3,1188655082044818944,0,741.6699829101562,-741.6699829101562
3,1188998938314566656,162.9499969482422,3897.75,-3734.800003051758
3,1189969902415672832,12598.020004272461,4716.329900741577,7881.690103530884
3,1191709797047497216,5111.1300048828125,6801.9400634765625,-1690.81005859375
3,1198003701498824960,18378.909881591797,12883.549903869629,5495.359977722168
3,1198820350997276416,733.25,2257.0899658203125,-1523.8399658203125
3,1201544428587569152,8598.360076904297,2235.1099853515625,6363.250091552734
3,1203937163128724736,8671.099907398224,7743.670150756836,927.4297566413879
3,1204135118119454976,3571.4000396728516,12054.6801071167,-8483.280067443848
3,1205860485140479232,7224.459922790527,4423.670074462891,2800.7898483276367
3,1205925636404293120,0,1884.6900596618652,-1884.6900596618652
3,1207204157017023744,4870.869873046875,6134.769958496094,-1263.9000854492188
3,1207803674983056384,1225.6399841308594,3737.2999877929688,-2511.6600036621094
3,1209392885772998656,6404.499908447266,7975.7901611328125,-1571.2902526855469
3,1209559145911416832,7411.310043334961,2989.8299255371094,4421.480117797852
3,1209987430331655424,12290.049980163574,11896.61994934082,393.4300308227539
3,1213192423532871424,3533.0000610351562,1581.1600341796875,1951.8400268554688
3,1213329720277121024,3480.3200073242188,3298.339889526367,181.98011779785156
3,1213813423569047808,1560.06005859375,5282.349906921387,-3722.2898483276367
3,1216542939507159040,5109.219970703125,6146.960054397583,-1037.740083694458
3,1216683068612762880,3565.949939727783,1784.6300315856934,1781.3199081420898
3,1218206481171818496,7658.31005859375,2899.9099731445312,4758.400085449219
3,1218529644516585984,8076.469970703125,15552.94010925293,-7476.470138549805
3,1219528873831002368,11866.66008758545,12401.720001220703,-535.0599136352539
3,1220541895743706368,8518.870040893555,11618.29988861084,-3099.429847717285
3,1220925599525895936,1672.5899658203125,2244.840076446533,-572.2501106262207
3,1221632733323561216,7467.3699951171875,6763.390045166016,703.9799499511719
3,1222640000117397760,14709.240173339844,11245.52001953125,3463.7201538085938
3,1223097360129852672,15090.229888916016,4362.289939880371,10727.939949035645
3,1224334799391299072,4564.700042724609,4200.870056152344,363.8299865722656
3,1226597022990513152,6992.77001953125,9020.580037593842,-2027.8100180625916
3,1227067189991417088,3813.9500122070312,3300.7699842453003,513.180027961731
3,1227319575105408000,0,1255.1199951171875,-1255.1199951171875
3,1230262529675627264,11693.819980621338,5191.830108642578,6501.98987197876
3,1231228634937431552,7858.519927978516,2071.7999897003174,5786.719938278198
3,1233414388628103424,7913.839904785156,3382.470001220703,4531.369903564453
3,1233595507355351808,3718.7400817871094,6889.85009765625,-3171.1100158691406
3,1235924216981771264,5242.529998779297,4015.529998779297,1227
3,1236413407943212032,646.0000152587891,6339.929988861084,-5693.929973602295
3,1236464494654407936,1740.9299621582031,0,1740.9299621582031
3,1237606891127801344,4899.069976806641,11169.38003540039,-6270.31005859375
3,1237824280782540544,1996.780029296875,6220.510009765625,-4223.72998046875
3,1238615059874921472,1185.43994140625,1816.6000366210938,-631.1600952148438
3,1240166173925697024,8975.500102996826,7788.320091247559,1187.1800117492676
3,1240656177594157056,4665.539993286133,5158.600051879883,-493.06005859375
3,1240661204865041664,9597.620063781738,10434.009841918945,-836.389778137207
3,1241136747163229696,5023.1199951171875,7337.480010986328,-2314.3600158691406
3,1242095874852189440,5970.590087890625,6908.729919433594,-938.1398315429688
3,1242530815409004288,11402.889938354492,13278.309936523438,-1875.4199981689453
3,1243724997832273152,3492.090118408203,4607.110107421875,-1115.0199890136719
3,1244236598307015680,16542.230087280273,7563.039882659912,8979.190204620361
3,1245237601652614656,1648.6399993896484,5134.430015563965,-3485.7900161743164
3,1245333134417866752,1958.8399505615234,1107.0399780273438,851.7999725341797
3,1248674658475773184,9475.649932861328,4715.510009765625,4760.139923095703
3,1248697999714272768,2873.510009765625,0,2873.510009765625
3,1250672504242804992,9508.46996307373,4482.730041503906,5025.739921569824
3,1252108683383541504,11545.500122070312,939.9299926757812,10605.570129394531
3,1254095239094824704,1340.239990234375,2619.300048828125,-1279.06005859375
3,1255847454925701376,506.7799987792969,3654.81005859375,-3148.030059814453
3,1256764455685643008,4796.5999755859375,5047.2799072265625,-250.679931640625
3,1257313356367791616,6473.4899978637695,4487.460021972656,1986.0299758911133
3,1259623559833926912,10310.759979248047,6093.590087890625,4217.169891357422
3,1259953088455395584,4834.659912109375,18517.93995666504,-13683.280044555664
3,1264253849761465600,6740.639892578125,7499.240097045898,-758.6002044677734
3,1264671175431617792,4585.140075683594,4436.540008544922,148.60006713867188
3,1265529604665721600,2758.9500732421875,6448.580108642578,-3689.6300354003906
3,1266161647271370240,5005.18994140625,1954.0999755859375,3051.0899658203125
3,1272037821595618560,8936.789947509766,10257.390083312988,-1320.6001358032227
3,1273054342105951744,3866.9399490356445,9090.789962768555,-5223.85001373291
3,1273870789698957568,2497.3899536132812,3209.52001953125,-712.1300659179688
3,1276932645470592512,5940.960021972656,3927.819981575012,2013.140040397644
3,1277826504719841280,4004.1399536132812,6238.699935913086,-2234.5599822998047
3,1278120423300077312,1645.719970703125,6614.730041503906,-4969.010070800781
3,1278331171653223680,921.77001953125,0,921.77001953125
3,1278716456360025344,11549.470077514648,5204.709869384766,6344.760208129883
3,1278746111846309376,12557.679901123047,10268.209869384766,2289.4700317382812
3,1279618576749183232,5098.359966278076,8784.760025024414,-3686.400058746338
3,1280647738305789952,3149.279983520508,13339.019920349121,-10189.739936828613
3,1280691304324556800,0,1900.3399658203125,-1900.3399658203125
3,1283296511492951296,4854.189987182617,12831.910034179688,-7977.72004699707
3,1283937560370455296,11989.100112915039,3294.18994140625,8694.910171508789
3,1284129327781891840,8992.140045166016,6524.820053100586,2467.3199920654297
3,1284495732682297344,3920.840057373047,6145.110046386719,-2224.269989013672
3,1286372035401095424,4852.780075073242,2812.1099853515625,2040.6700897216797
3,1287408164399857408,8920.980041503906,4682.889892578125,4238.090148925781
3,1287526223175785984,8483.019931793213,12996.459899902344,-4513.439968109131
3,1287943661537976832,10100.730010986328,5395.8599853515625,4704.870025634766
3,1289616846505281536,2591.069984436035,8427.400043487549,-5836.330059051514
3,1289634411045684992,1491.239990234375,6602.160095214844,-5110.920104980469
3,1289931199248242176,1163.0299987792969,5055.3800048828125,-3892.3500061035156
3,1291240410067349760,11200.109817504883,3942.739959716797,7257.369857788086
3,1292414788508850432,1895.2099609375,2341.970001220703,-446.7600402832031
3,1293664747564272640,5498.2900390625,5588.439971923828,-90.14993286132812
3,1294468661528536832,3459.4299240112305,5734.390075683594,-2274.9601516723633
3,1295930795329880064,4351.359954833984,7572.55989074707,-3221.199935913086
3,1296770645227613952,4645.760009765625,5079.760009765625,-434
3,1297013776231723520,3248.1600036621094,4783.289901733398,-1535.129898071289
3,1297787879339609344,4511.589935302734,5594.660095214844,-1083.0701599121094
3,1298706214770133248,7428.8499755859375,11173.55990600586,-3744.709930419922
3,1298827852864876800,5958.549934387207,5034.04997253418,924.4999618530273
3,1300802996658972160,4317.279998779297,4033.1600341796875,284.1199645996094
3,1300964827413548032,1028.6299743652344,3811.89990234375,-2783.2699279785156
3,1301583699580788480,1653.6499633789062,2859.8499603271484,-1206.1999969482422
3,1301651775035405568,10028.299865722656,9944.399978637695,83.89988708496094
3,1301949488422545920,3015.52001953125,3833.8999938964844,-818.3799743652344
3,1302780479129809920,3328.2900390625,4440.559967041016,-1112.2699279785156
3,1304569444980003840,11846.920043945312,7606.470016479492,4240.45002746582
3,1304865341428464384,11518.920043945312,9735.170204162598,1783.7498397827148
3,1305025778454811648,4872.3399658203125,3399.500030517578,1472.8399353027344
3,1308112371360320000,5181.980072021484,4731.209978103638,450.7700939178467
3,1308631020777024000,3776.080108642578,11306.699829101562,-7530.619720458984
3,1309386627815867392,0,338.1499938964844,-338.1499938964844
3,1309390497266651904,5956.649963378906,5780.560119628906,176.08984375
3,1311767422780575744,5970.3001708984375,3106.1100463867188,2864.1901245117188
3,1314458742725283328,2847.77001953125,3695.879985809326,-848.1099662780762
3,1314982203439169792,12356.579986572266,6575.8500900268555,5780.72989654541
3,1315077053455610880,1453.4600524902344,1625.0900573730469,-171.6300048828125
3,1315686364912300032,1089.8900146484375,1139.489990234375,-49.5999755859375
3,1317683657641938688,3460.8199768066406,6142.090087890625,-2681.2701110839844
3,1318480667793596928,0,3718.5599365234375,-3718.5599365234375
3,1318950298392640000,7309.039825439453,2182.770050048828,5126.269775390625
3,1320665534264284928,375.9499969482422,3734.1200561523438,-3358.1700592041016
3,1321226388173963008,3476.170036315918,9979.399993896484,-6503.229957580566
3,1322428270530575616,7082.350109100342,13896.18994140625,-6813.839832305908
3,1324238625581812224,6707.190002441406,8240.22998046875,-1533.0399780273438
3,1324498790710702080,1362.6300048828125,1230.3900451660156,132.23995971679688
3,1324770976598455040,5034.779983520508,10267.059967041016,-5232.279983520508
3,1325163245421292544,9386.280029296875,10603.300018310547,-1217.0199890136719
3,1325723065660853760,6965.830107688904,13940.430114746094,-6974.60000705719
3,1325728627865238784,5035.110061645508,230.13999938964844,4804.970062255859
3,1326559374057281536,4938.429985046387,10786.419891357422,-5847.989906311035
3,1327165711291191552,9239.410053253174,10010.67007446289,-771.2600212097168
3,1327220898639356928,1085.93994140625,6996.800022125244,-5910.860080718994
3,1328947609135739392,3557.860058784485,637.9000244140625,2919.9600343704224
3,1331031226826633472,2372.6600341796875,0,2372.6600341796875
3,340482461580418112,7769.38005065918,8866.109992980957,-1096.7299423217773
3,341399709738988672,3995.7199096679688,1121.97998046875,2873.7399291992188
3,341446254405625984,0,1964.0400390625,-1964.0400390625
3,342951345870435968,6987.6500244140625,5729.820068359375,1257.8299560546875
3,344191393484456256,1979.8800048828125,0,1979.8800048828125
3,345482908916705856,12834.460083007812,6683.280029296875,6151.1800537109375
3,346989525164581568,12855.93994140625,6648.340026855469,6207.599914550781
3,347141099065973184,5010.360107421875,3637.1600341796875,1373.2000732421875
3,347269796301539904,4119.9898681640625,2569.489990234375,1550.4998779296875
3,349091231125356032,10659.730026245117,7550.390045166016,3109.3399810791016
3,349627465891704000,4258.630035400391,1582.6299743652344,2676.0000610351562
3,351676534393670976,1167.8299560546875,0,1167.8299560546875
3,351843254731233344,4327.849914550781,2265.8200187683105,2062.0298957824707
3,352817647686011008,401.4700012207031,1985.81005859375,-1584.3400573730469
3,353078953383630144,1665.550048828125,5272.689945220947,-3607.1398963928223
3,355288563582022848,9058.949981689453,7912.840007781982,1146.1099739074707
3,355800583859786496,14077.820056915283,11531.980117797852,2545.8399391174316
3,356042750381680384,5809.449951171875,1676.1500244140625,4133.2999267578125
3,356063772240711040,8839.770141601562,5492.820037841797,3346.9501037597656
3,360436698464290560,0,2843.8700256347656,-2843.8700256347656
3,360459872828110656,7758.329864501953,7781.650115966797,-23.32025146484375
3,360869279229482432,7131.059967041016,0,7131.059967041016
3,361842822226754368,4869.909912109375,6768.919952392578,-1899.0100402832031
3,362743262820666368,4379.960041046143,7226.560150146484,-2846.600109100342
3,364104611099809920,4267.140075683594,4973.840026855469,-706.699951171875
3,366277080264172544,5930.990142822266,12518.559997558594,-6587.569854736328
3,366578411255950848,693.219970703125,0,693.219970703125
3,366996278338525184,9773.379981994629,8584.419982910156,1188.9599990844727
3,367388289209282048,8719.289947509766,6759.719970703125,1959.5699768066406
3,367957720354308608,2709.4200439453125,0,2709.4200439453125
3,368137672582759488,952.2900085449219,8884.719970703125,-7932.429962158203
3,370843037049067392,389.7300109863281,1529.3299560546875,-1139.5999450683594
3,372423093027139904,7251.93994140625,2055.050048828125,5196.889892578125
3,374167353842171456,771.72998046875,1989.8499755859375,-1218.1199951171875
3,374347022529244800,7911.199890136719,1920.5099487304688,5990.68994140625
3,374509528290054912,10659.929931640625,10901.450088500977,-241.52015686035156
3,375680604292610368,983.8099975585938,0,983.8099975585938
3,376202629612397312,5242.9400634765625,11041.75,-5798.8099365234375
3,378809696249276672,1734.2799835205078,3107.8600463867188,-1373.580062866211
3,380059921800922368,3050.929931640625,4686.409957885742,-1635.4800262451172
3,380079746120256000,8978.349990844727,10285.499938964844,-1307.1499481201172
3,380687534939143680,1410.4200134277344,419.1199951171875,991.3000183105469
3,383505342967569152,207.33999633789062,3575.580047607422,-3368.2400512695312
3,383763828061701120,6104.529937744141,4180.359924316406,1924.1700134277344
3,383986487677672256,7689.460037231445,14979.329986572266,-7289.86994934082
3,384969432008247232,0,954.1600036621094,-954.1600036621094
3,385802388585509312,8187.879913330078,4961.810012817383,3226.0699005126953
3,390431828067571904,6001.369918823242,2616.93994140625,3384.429977416992
3,391354937133648512,631.5099792480469,863.8900146484375,-232.38003540039062
3,391897072272582016,3147.230010986328,6846.450012207031,-3699.220001220703
3,393897256692419264,582.9299926757812,4306.530029296875,-3723.6000366210938
3,395821204510234112,9389.200134277344,4951.490097045898,4437.710037231445
3,397955021938234944,0,866.3200073242188,-866.3200073242188
3,399025311857467648,1912.320068359375,2780.2000427246094,-867.8799743652344
3,399209484266972480,8111.5699462890625,0,8111.5699462890625
3,400431475131616000,11174.270057678223,11380.120140075684,-205.85008239746094
3,400535477301401728,4607.789901733398,4362.490051269531,245.2998504638672
3,400921391688846976,7966.660095214844,4228.790100097656,3737.8699951171875
3,400950411539778816,14671.839920043945,7810.179992675781,6861.659927368164
3,401198850097309504,3804.430019378662,12014.689910888672,-8210.25989151001
3,401455062742485120,1697.5699462890625,1905.31005859375,-207.7401123046875
3,401699231334452864,2286.5999755859375,0,2286.5999755859375
3,404379913052265152,9305.989948272705,5426.539978027344,3879.4499702453613
3,405948899426467776,7516.259826660156,2896.669937133789,4619.589889526367
3,407319738680630208,6329.469879150391,5478.4100341796875,851.0598449707031
3,407358768463678528,6072.510040283203,14208.769821166992,-8136.259780883789
3,407828845724653440,2664.3600463867188,1642.7199821472168,1021.640064239502
3,408302607679639616,3922.4299545288086,4238.9599609375,-316.5300064086914
3,410100899175566720,18456.649967193604,8095.250030517578,10361.399936676025
3,410579212384527104,9079.019862651825,9560.140045166016,-481.1201825141907
3,411014125137764160,1291.1500244140625,0,1291.1500244140625
3,413825333407072000,3474.710006713867,5065.169982910156,-1590.459976196289
